symbol,currency,categoryName,currencyProfit,quoteId,quoteIdCross,marginMode,profitMode,pipsPrecision,contractSize,exemode,time,expiration,stopsLevel,precision,swapType,stepRuleId,type,instantMaxVolume,groupName,description,longOnly,trailingEnabled,marginHedgedStrong,swapEnable,percentage,bid,ask,high,low,lotMin,lotMax,lotStep,tickSize,tickValue,swapLong,swapShort,leverage,spreadRaw,spreadTable,starting,swap_rollover3days,marginMaintenance,marginHedged,initialMargin,timeString,shortSelling,currencyPair
NU.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961964310,,0,2,2,671,13,2147483647,US,Nu Holdings Ltd - class A CFD,False,False,False,True,100.0,13.69,13.77,14.03,13.51,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,30.0,0.08,8.0,,0,0,0,0,Fri Feb 07 21:59:24 CET 2025,True,False
NWG.UK_4,GBP,STC,GBP,6,4,103,6,4,1,1,1738946699747,,0,4,2,572,14,2147483647,UK,Natwest Group PLC CFD,False,False,False,True,100.0,4.436,4.453,4.478,4.381,1.0,1000000.0,1.0,0.0001,0.0001,-0.02556,0.0,20.0,0.017,170.0,,0,0,0,0,Fri Feb 07 17:44:59 CET 2025,True,False
JKS.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961988865,,0,2,2,12,2436,2147483647,US,JinkoSolar Holding Co Ltd - ADR,True,False,False,True,100.0,21.77,21.89,22.46,21.64,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.12,12.0,,0,0,0,0,Fri Feb 07 21:59:48 CET 2025,False,False
MDLZ.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961992876,,0,2,2,671,3159,2147483647,US,Mondelez International Inc CFD - class A ,False,False,False,True,100.0,58.34,58.53,58.66,57.48,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.19,19.0,,0,0,0,0,Fri Feb 07 21:59:52 CET 2025,True,False
MATV.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961864088,,0,2,2,12,2436,2147483647,US,Mativ Holdings Inc,True,False,False,True,100.0,8.93,8.97,9.4,8.91,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.04,4.0,,0,0,0,0,Fri Feb 07 21:57:44 CET 2025,False,False
IHYG.UK_9,EUR,ETF,EUR,6,15,104,6,2,1,1,1738946691710,,0,2,2,272,3055,2147483647,ETFs,"iShares, UCITS, DIST, EUR",True,False,False,True,100.0,94.47,94.83,94.8,94.16,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.36,36.0,,0,0,0,0,Fri Feb 07 17:44:51 CET 2025,False,False
LSE.UK_9,GBP,STC,GBP,6,15,104,6,2,1,1,1738946691709,,0,2,2,225,2434,2147483647,UK,London Stock Exchange Group PLC,True,False,False,True,100.0,117.35,117.5,118.15,114.9,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.15,15.0,,0,0,0,0,Fri Feb 07 17:44:51 CET 2025,False,False
ACMR.US,USD,STC,USD,6,15,104,6,2,1,1,1738961997385,,0,2,2,12,2436,2147483647,US,ACM Research Inc - class A,True,False,False,True,100.0,22.76,22.78,22.78,22.0,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 21:59:57 CET 2025,False,False
REZI.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961908185,,0,2,2,671,13,2147483647,US,Resideo Technologies Inc CFD,False,False,False,True,100.0,21.54,21.66,21.86,21.42,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,50.0,0.12,12.0,,0,0,0,0,Fri Feb 07 21:58:28 CET 2025,True,False
ALGM.US_4,USD,STC,USD,6,4,103,6,4,1,1,1738961995881,,0,4,2,671,13,2147483647,US,Allegro Microsystems Inc CFD,False,False,False,True,100.0,24.06,24.19,25.12,23.82,1.0,1000000.0,1.0,0.0001,0.0001,-0.02458,-0.00042,20.0,0.13,1300.0,,0,0,0,0,Fri Feb 07 21:59:55 CET 2025,True,False
EEFT.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961998888,,0,2,2,671,13,2147483647,US,Euronet Worldwide Inc CFD,False,False,False,True,100.0,96.56,97.02,97.37,95.75,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.46,46.0,,0,0,0,0,Fri Feb 07 21:59:58 CET 2025,True,False
IS3T.DE,EUR,ETF,EUR,6,15,104,6,3,1,1,1738946697238,,0,3,2,226,3052,2147483647,ETFs,"iShares, UCITS, ACC, EUR",True,False,False,True,100.0,45.205,45.305,45.42,45.0,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.1,100.0,,0,0,0,0,Fri Feb 07 17:44:57 CET 2025,False,False
KNSL.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961959299,,0,2,2,12,2436,2147483647,US,Kinsale Capital Group Inc,True,False,False,True,100.0,487.26,487.89,499.7,485.71,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.63,63.0,,0,0,0,0,Fri Feb 07 21:59:19 CET 2025,False,False
U.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961998386,,0,2,2,12,2436,2147483647,US,Unity Software Inc,True,False,False,True,100.0,21.06,21.07,21.73,20.95,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.01,1.0,,0,0,0,0,Fri Feb 07 21:59:58 CET 2025,False,False
SIE.DE_4,EUR,STC,EUR,6,4,103,6,2,1,1,1738946699750,,0,2,2,625,3154,2147483647,Germany,Siemens AG CFD,False,False,False,True,100.0,207.13,207.82,208.88,206.09,1.0,1000000.0,1.0,0.01,0.01,-0.02062,-0.00438,20.0,0.69,69.0,,0,0,0,0,Fri Feb 07 17:44:59 CET 2025,True,False
EDPR.PT_9,EUR,STC,EUR,6,15,104,6,3,1,1,1738946699746,,0,3,2,224,2430,2147483647,Portugal,EDP Renovaveis SA,True,False,False,True,100.0,8.42,8.46,8.88,8.42,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.04,40.0,,0,0,0,0,Fri Feb 07 17:44:59 CET 2025,False,False
RIVN.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961970322,,0,2,2,12,2436,2147483647,US,Rivian Automotive Inc - class A,True,False,False,True,100.0,12.44,12.46,12.86,12.41,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 21:59:30 CET 2025,False,False
FDS.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961977839,,0,2,2,12,2436,2147483647,US,FactSet Research Systems Inc,True,False,False,True,100.0,466.83,467.52,473.04,464.93,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.69,69.0,,0,0,0,0,Fri Feb 07 21:59:37 CET 2025,False,False
XLV.US_5,USD,ETF,USD,6,4,103,6,2,1,1,1738961998387,,0,2,2,671,70,2147483647,ETF,"SPDR, DIST, USD",False,False,False,True,100.0,146.23,146.68,147.68,146.21,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.45,45.0,,0,0,0,0,Fri Feb 07 21:59:58 CET 2025,True,False
UK100,GBP,IND,GBP,5,4,102,6,0,10,1,1738961999591,,0,1,3,2,935,2147483647,Europe,FTSE 100 index futures contract (CFD),False,True,False,True,100.0,8660.9,8662.7,8705.5,8656.4,0.01,100.0,0.01,0.1,1.0,-0.025558,0.0,5.0,1.8,1.8,,0,0,0,0,Fri Feb 07 21:59:59 CET 2025,True,False
TRIP.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961994879,,0,2,2,12,2436,2147483647,US,TripAdvisor Inc,True,False,False,True,100.0,18.3,18.31,18.31,17.74,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.01,1.0,,0,0,0,0,Fri Feb 07 21:59:54 CET 2025,False,False
LYB.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961985356,,0,2,2,12,2436,2147483647,US,LyondellBasell Industries NV,True,False,False,True,100.0,76.45,76.47,78.0,76.38,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 21:59:45 CET 2025,False,False
NVT.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961992876,,0,2,2,671,13,2147483647,US,nVent Electric PLC CFD,False,False,False,True,100.0,67.38,67.68,67.86,65.63,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.3,30.0,,0,0,0,0,Fri Feb 07 21:59:52 CET 2025,True,False
CODX.US,USD,STC,USD,6,15,104,6,4,1,1,1738960944984,,0,4,2,12,2436,2147483647,US,Co-Diagnostics Inc,True,False,False,True,100.0,0.6823,0.6884,0.719,0.6613,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.0061,61.0,,0,0,0,0,Fri Feb 07 21:42:24 CET 2025,False,False
IDTL.UK,USD,ETF,USD,6,15,104,6,4,1,1,1738946589238,,0,4,2,226,3055,2147483647,ETFs,"iShares, UCITS, DIST, USD",True,False,False,True,100.0,3.2895,3.3085,3.331,3.2825,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.019,190.0,,0,0,0,0,Fri Feb 07 17:43:09 CET 2025,False,False
BTU.US,USD,STC,USD,6,15,104,6,2,1,1,1738961987862,,0,2,2,12,2436,2147483647,US,Peabody Energy Corp,True,False,False,True,100.0,15.92,15.94,16.91,15.78,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 21:59:47 CET 2025,False,False
VTR.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961970823,,0,2,2,12,2436,2147483647,US,Ventas Inc,True,False,False,True,100.0,60.67,60.71,60.78,60.06,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.04,4.0,,0,0,0,0,Fri Feb 07 21:59:30 CET 2025,False,False
UNH.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961981348,,0,2,2,671,3159,2147483647,US,UnitedHealth Group Inc CFD,False,False,False,True,100.0,525.81,527.61,531.36,525.73,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,1.8,180.0,,0,0,0,0,Fri Feb 07 21:59:41 CET 2025,True,False
PSN.UK_9,GBP,STC,GBP,6,15,104,6,3,1,1,1738946696233,,0,3,2,225,2434,2147483647,UK,Persimmon PLC,True,False,False,True,100.0,12.285,12.3,12.695,12.245,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.015,15.0,,0,0,0,0,Fri Feb 07 17:44:56 CET 2025,False,False
XD9U.DE,EUR,ETF,EUR,6,15,104,6,4,1,1,1738946696736,,0,4,2,276,3052,2147483647,ETFs,"Xtrackers, UCITS, ACC, EUR",True,False,False,True,100.0,170.865,170.95,171.865,168.0,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.085,850.0,,0,0,0,0,Fri Feb 07 17:44:56 CET 2025,False,False
IVG.IT_9,EUR,STC,EUR,6,15,104,6,3,1,1,1738946699245,,0,3,2,225,2425,2147483647,Italy,Iveco Group NV,True,False,False,True,100.0,14.01,14.04,14.035,12.98,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.03,30.0,,0,0,0,0,Fri Feb 07 17:44:59 CET 2025,False,False
MJMT.DE,EUR,ETF,EUR,6,15,104,6,2,1,1,1738946690706,,0,2,2,226,3052,2147483647,ETFs,"Amundi, UCITS, ACC, EUR",True,False,False,True,100.0,118.32,118.64,118.72,116.72,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.32,32.0,,0,0,0,0,Fri Feb 07 17:44:50 CET 2025,False,False
TRYG.DK_9,DKK,STC,DKK,6,15,104,6,2,1,1,1738944597716,,0,2,2,225,2419,2147483647,Denmark,Tryg A/S,True,False,False,True,100.0,147.7,147.8,148.4,144.5,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.1,10.0,,0,0,0,0,Fri Feb 07 17:09:57 CET 2025,False,False
EURCZK,EUR,FX,CZK,5,4,101,5,2,100000,1,1739143629789,,0,3,3,4,981,2147483647,Emergings,Euro to Czech Koruna currency pair,False,True,False,True,100.0,25.058,25.153,25.134,24.905,0.01,100.0,0.01,0.001,100.0,-0.007356,-0.000973,5.0,0.095,9.5,,0,0,0,0,Mon Feb 10 00:27:09 CET 2025,True,True
SPX.UK_9,GBP,STC,GBP,6,15,104,6,2,1,1,1738946697743,,0,2,2,224,2434,2147483647,UK,Spirax-Sarco Engineering PLC,True,False,False,True,100.0,77.5,77.55,78.55,76.85,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.05,5.0,,0,0,0,0,Fri Feb 07 17:44:57 CET 2025,False,False
VWRL.NL,EUR,ETF,EUR,6,15,104,6,2,1,1,1738946671634,,0,2,2,226,3056,2147483647,ETFs,"Vanguard, UCITS, DIST, EUR",True,False,False,True,100.0,137.22,137.46,138.04,137.0,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.24,24.0,,0,0,0,0,Fri Feb 07 17:44:31 CET 2025,False,False
PFE.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961990368,,0,2,2,12,2436,2147483647,US,Pfizer Inc,True,False,False,True,100.0,25.65,25.66,25.94,25.53,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.01,1.0,,0,0,0,0,Fri Feb 07 21:59:50 CET 2025,False,False
PSON.UK_4,GBP,STC,GBP,6,4,103,6,3,1,1,1738946693222,,0,3,2,572,14,2147483647,UK,Pearson PLC CFD,False,False,False,True,100.0,13.09,13.14,13.22,12.92,1.0,1000000.0,1.0,0.001,0.001,-0.02556,0.0,30.0,0.05,50.0,,0,0,0,0,Fri Feb 07 17:44:53 CET 2025,True,False
QDVD.DE_5,EUR,ETF,EUR,6,4,103,6,3,1,1,1738946687695,,0,3,2,625,60,2147483647,ETF,"iShares, UCITS, DIST, EUR",True,False,False,True,100.0,50.03,50.23,50.28,49.725,1.0,1000000.0,1.0,0.001,0.001,-0.02062,-0.00438,20.0,0.2,200.0,,0,0,0,0,Fri Feb 07 17:44:47 CET 2025,False,False
B500.DE,EUR,ETF,EUR,6,15,104,6,2,1,1,1738946693723,,0,2,2,226,3052,2147483647,ETFs,"Amundi, UCITS, ACC, EUR",True,False,False,True,100.0,311.95,312.9,313.2,308.0,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.95,95.0,,0,0,0,0,Fri Feb 07 17:44:53 CET 2025,False,False
GFC.FR_4,EUR,STC,EUR,6,4,103,6,2,1,1,1738946688198,,0,2,2,624,15,2147483647,France,Gecina SA CFD,False,False,False,True,100.0,94.9,95.3,96.15,94.4,1.0,1000000.0,1.0,0.01,0.01,-0.02062,-0.00438,25.0,0.4,40.0,,0,0,0,0,Fri Feb 07 17:44:48 CET 2025,True,False
ZAL.DE_9,EUR,STC,EUR,6,15,104,6,3,1,1,1738946699245,,0,3,2,225,2424,2147483647,Germany,Zalando SE,True,False,False,True,100.0,36.82,36.86,37.4,36.36,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.04,40.0,,0,0,0,0,Fri Feb 07 17:44:59 CET 2025,False,False
AKRO.US,USD,STC,USD,6,15,104,6,2,1,1,1738961948779,,0,2,2,12,2436,2147483647,US,Akero Therapeutics Inc,True,False,False,True,100.0,54.23,54.27,55.12,52.13,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.04,4.0,,0,0,0,0,Fri Feb 07 21:59:08 CET 2025,False,False
FPE3.DE_9,EUR,STC,EUR,6,15,104,6,2,1,1,1738946692721,,0,2,2,224,2424,2147483647,Germany,FUCHS PETROLUB SE - preference shares,True,False,False,True,100.0,43.78,43.82,44.42,43.78,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.04,4.0,,0,0,0,0,Fri Feb 07 17:44:52 CET 2025,False,False
V50A.DE,EUR,ETF,EUR,6,15,104,6,2,1,1,1738946695732,,0,2,2,226,3052,2147483647,ETFs,"Amundi, UCITS, ACC, EUR",True,False,False,True,100.0,135.9,135.98,137.0,135.46,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.08,8.0,,0,0,0,0,Fri Feb 07 17:44:55 CET 2025,False,False
S30.FR,EUR,STC,EUR,6,15,104,6,4,1,1,1738946287241,,0,4,2,224,2423,2147483647,France,Solutions 30 SE,True,False,False,True,100.0,1.119,1.124,1.122,1.078,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.005,50.0,,0,0,0,0,Fri Feb 07 17:38:07 CET 2025,False,False
ORCL.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961998386,,0,2,2,671,3159,2147483647,US,Oracle Corp CFD ,False,False,False,True,100.0,174.13,174.71,177.07,172.88,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.58,58.0,,0,0,0,0,Fri Feb 07 21:59:58 CET 2025,True,False
IWN.US_5,USD,ETF,USD,6,4,103,6,2,1,1,1738961998888,,0,2,2,671,70,2147483647,ETF,"iShares, DIST, USD",False,False,False,True,100.0,166.81,167.36,168.66,166.0,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.55,55.0,,0,0,0,0,Fri Feb 07 21:59:58 CET 2025,True,False
MKTX.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961980847,,0,2,2,12,2436,2147483647,US,MarketAxess Holdings Inc,True,False,False,True,100.0,201.25,201.69,202.8,196.26,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.44,44.0,,0,0,0,0,Fri Feb 07 21:59:40 CET 2025,False,False
SSYS.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961992874,,0,2,2,671,13,2147483647,US,Stratasys Ltd CFD,False,False,False,True,100.0,12.36,12.42,12.75,12.1,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,50.0,0.06,6.0,,0,0,0,0,Fri Feb 07 21:59:52 CET 2025,True,False
MS.IT_9,EUR,STC,EUR,6,15,104,6,3,1,1,1738946696735,,0,3,2,224,2425,2147483647,Italy,Mediaset SpA,True,False,False,True,100.0,4.242,4.412,4.344,4.224,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.17,170.0,,0,0,0,0,Fri Feb 07 17:44:56 CET 2025,False,False
INGA.NL_4,EUR,STC,EUR,6,4,103,6,3,1,1,1738946699749,,0,3,2,625,883,2147483647,Netherlands,ING Groep NV CFD,False,False,False,True,100.0,15.874,15.928,16.091,15.636,1.0,1000000.0,1.0,0.001,0.001,-0.02062,-0.00438,20.0,0.054,54.0,,0,0,0,0,Fri Feb 07 17:44:59 CET 2025,True,False
ATHM.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961971326,,0,2,2,12,2436,2147483647,US,Autohome Inc - ADR,True,False,False,True,100.0,27.4,27.43,28.29,27.23,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.03,3.0,,0,0,0,0,Fri Feb 07 21:59:31 CET 2025,False,False
POWL.US,USD,STC,USD,6,15,104,6,2,1,1,1738961986358,,0,2,2,12,2436,2147483647,US,Powell Industries Inc,True,False,False,True,100.0,227.64,228.05,245.21,218.68,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.41,41.0,,0,0,0,0,Fri Feb 07 21:59:46 CET 2025,False,False
CUZ.US,USD,STC,USD,6,15,104,6,2,1,1,1738961990868,,0,2,2,12,2436,2147483647,US,Cousins Properties Inc,True,False,False,True,100.0,30.99,31.03,30.99,29.42,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.04,4.0,,0,0,0,0,Fri Feb 07 21:59:50 CET 2025,False,False
SPAQ.US,USD,STC,USD,6,15,104,6,4,1,1,1718740761568,,0,4,2,12,2436,2147483647,US,CLOSE ONLY / Spartan Energy Acquisition Corp - class A,True,False,False,True,100.0,0.0217,0.0224,0.0,0.0,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.0007,7.0,,0,0,0,0,Tue Jun 18 21:59:21 CEST 2024,False,False
LDO.IT_4,EUR,STC,EUR,6,4,103,6,3,1,1,1738946697744,,0,3,2,572,16,2147483647,Italy,Leonardo-Finmeccanica SpA CFD,False,False,False,True,100.0,29.23,29.35,29.36,28.6,1.0,1000000.0,1.0,0.001,0.001,-0.02062,-0.00438,20.0,0.12,120.0,,0,0,0,0,Fri Feb 07 17:44:57 CET 2025,True,False
HOOD.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961999890,,0,2,2,12,2436,2147483647,US,Robinhood Markets Inc - class A,True,False,False,True,100.0,55.36,55.38,55.96,54.1,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Fri Feb 07 21:59:59 CET 2025,False,False
IBAB.BE,EUR,STC,EUR,6,15,104,6,2,1,1,1738946385218,,0,2,2,223,2417,2147483647,Belgium,Ion Beam Applications SA,True,False,False,True,100.0,13.4,13.48,13.68,12.88,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.08,8.0,,0,0,0,0,Fri Feb 07 17:39:45 CET 2025,False,False
LCII.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961980344,,0,2,2,12,2436,2147483647,US,LCI Industries,True,False,False,True,100.0,100.48,100.96,101.43,99.3,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.48,48.0,,0,0,0,0,Fri Feb 07 21:59:40 CET 2025,False,False
CRDO.US,USD,STC,USD,6,15,104,6,2,1,1,1738961979342,,0,2,2,12,2436,2147483647,US,Credo Technology Group Holding Ltd,True,False,False,True,100.0,76.94,77.16,82.41,75.9,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.22,22.0,,0,0,0,0,Fri Feb 07 21:59:39 CET 2025,False,False
CIVI.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961988864,,0,2,2,12,2436,2147483647,US,Civitas Resources Inc,True,False,False,True,100.0,47.95,47.96,48.53,47.57,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.01,1.0,,0,0,0,0,Fri Feb 07 21:59:48 CET 2025,False,False
SEI.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961995882,,0,2,2,12,2436,2147483647,US,Solaris Energy Infrastructure Inc - class A,True,False,False,True,100.0,25.81,25.84,27.5,25.58,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.03,3.0,,0,0,0,0,Fri Feb 07 21:59:55 CET 2025,False,False
LTUG.DE,EUR,ETF,EUR,6,15,104,6,3,1,1,1738946699750,,0,3,2,226,3052,2147483647,ETFs,"Amundi, UCITS, ACC, EUR",True,False,False,True,100.0,99.43,99.65,100.68,98.44,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.22,220.0,,0,0,0,0,Fri Feb 07 17:44:59 CET 2025,False,False
HON.US_9,USD,STC,USD,6,15,104,6,2,1,1,1738961996884,,0,2,2,12,2436,2147483647,US,Honeywell International Inc,True,False,False,True,100.0,205.88,206.07,212.88,205.55,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.19,19.0,,0,0,0,0,Fri Feb 07 21:59:56 CET 2025,False,False
BP.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961976336,,0,2,2,671,13,2147483647,US,BP PLC CFD - ADR,False,False,False,True,100.0,32.24,32.36,32.42,32.01,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.12,12.0,,0,0,0,0,Fri Feb 07 21:59:36 CET 2025,True,False
CDNS.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961997885,,0,2,2,671,13,2147483647,US,Cadence Design Systems Inc CFD,False,False,False,True,100.0,299.27,300.57,308.87,296.45,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,1.3,130.0,,0,0,0,0,Fri Feb 07 21:59:57 CET 2025,True,False
XDWI.UK,USD,ETF,USD,6,15,104,6,4,1,1,1738946676651,,0,4,2,272,3055,2147483647,ETFs,#N/A,True,False,False,True,100.0,63.64,63.89,64.25,62.0,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.25,2500.0,,0,0,0,0,Fri Feb 07 17:44:36 CET 2025,False,False
HOFI.SE,SEK,STC,SEK,6,15,104,6,2,1,1,1738946397276,,0,2,2,224,2432,2147483647,Sweden,Hoist Finance AB (publ),True,False,False,True,100.0,79.2,79.5,91.1,77.0,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.3,30.0,,0,0,0,0,Fri Feb 07 17:39:57 CET 2025,False,False
NEOEN.FR_9,EUR,STC,EUR,6,15,104,6,2,1,1,1738944460734,,0,2,2,224,2423,2147483647,France,Neoen SA,True,False,False,True,100.0,39.75,39.76,39.77,39.75,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.01,1.0,,0,0,0,0,Fri Feb 07 17:07:40 CET 2025,False,False
BOY.UK_9,GBP,STC,GBP,6,15,104,6,3,1,1,1738946691709,,0,3,2,223,2434,2147483647,UK,Bodycote PLC,True,False,False,True,100.0,6.28,6.39,6.44,6.21,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.11,110.0,,0,0,0,0,Fri Feb 07 17:44:51 CET 2025,False,False
EXH4.DE_5,EUR,ETF,EUR,6,4,103,6,3,1,1,1738946699248,,0,3,2,625,60,2147483647,ETF,"iShares, UCITS, DIST, EUR",False,False,False,True,100.0,92.75,93.07,93.48,92.36,1.0,1000000.0,1.0,0.001,0.001,-0.02062,-0.00438,20.0,0.32,320.0,,0,0,0,0,Fri Feb 07 17:44:59 CET 2025,True,False
SWMA.SE_9,SEK,STC,SEK,6,15,104,6,2,1,1,1672409260997,,0,2,2,225,2432,2147483647,Sweden,CLOSE ONLY / Swedish Match AB,True,False,False,True,100.0,113.55,113.6,0.0,0.0,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.05,5.0,,0,0,0,0,Fri Dec 30 15:07:40 CET 2022,False,False
TXN.US_4,USD,STC,USD,6,4,103,6,2,1,1,1738961999889,,0,2,2,671,3159,2147483647,US,Texas Instruments Inc CFD ,False,False,False,True,100.0,179.49,180.06,182.88,178.85,1.0,1000000.0,1.0,0.01,0.01,-0.02458,-0.00042,20.0,0.57,57.0,,0,0,0,0,Fri Feb 07 21:59:59 CET 2025,True,False
X0PS.DE,EUR,ETF,EUR,6,15,104,6,2,1,1,1738946675146,,0,2,2,226,3052,2147483647,ETFs,#N/A,True,False,False,True,100.0,634.6,637.6,641.9,622.0,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,3.0,300.0,,0,0,0,0,Fri Feb 07 17:44:35 CET 2025,False,False
BAKKA.NO_9,NOK,STC,NOK,6,15,104,6,2,1,1,1738942488794,,0,2,2,224,2427,2147483647,Norway,Bakkafrost P/F,True,False,False,True,100.0,610.5,611.5,615.5,599.5,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,1.0,100.0,,0,0,0,0,Fri Feb 07 16:34:48 CET 2025,False,False
NARI.US,USD,STC,USD,6,15,104,6,2,1,1,1738961328834,,0,2,2,12,2436,2147483647,US,Inari Medical Inc,True,False,False,True,100.0,79.84,79.85,79.89,79.15,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.01,1.0,,0,0,0,0,Fri Feb 07 21:48:48 CET 2025,False,False
